Date,Open,High,Low,Close,Volume,EMA4,EMA9,EMA18,RSI,STOCHRSIK,STOCHRSID,MACDs,MACDh,MACD,BBUPPER,BBMIDDLE,BBLOWER,ADX
2021-08-23 18:45:00,3337.31,3341.0,3331.5,3340.29,1552.81,3335.77,3330.65,3330.44,54.0,,,,,,3356.04,3328.48,3300.92,
2021-08-23 19:00:00,3340.29,3340.29,3321.73,3334.25,3627.89,3335.16,3331.37,3330.84,51.0,,,,,,3353.48,3327.68,3301.87,
2021-08-23 19:15:00,3334.26,3334.99,3325.64,3328.53,2084.36,3332.51,3330.8,3330.6,48.0,,,,,,3351.23,3326.82,3302.41,
2021-08-23 19:30:00,3328.53,3335.59,3323.0,3335.51,3845.38,3333.71,3331.74,3331.11,51.0,,,,,,3350.62,3326.61,3302.59,
2021-08-23 19:45:00,3335.51,3335.97,3328.77,3333.99,2860.53,3333.82,3332.19,3331.42,51.0,,,,,,3349.67,3326.28,3302.88,
2021-08-23 20:00:00,3334.0,3334.0,3322.85,3329.96,1805.2,3332.28,3331.75,3331.26,49.0,,,,,,3349.67,3326.27,3302.88,
2021-08-23 20:15:00,3329.97,3335.34,3326.3,3330.72,2872.65,3331.65,3331.54,3331.21,49.0,,,,,,3349.98,3326.51,3303.04,39.3
2021-08-23 20:30:00,3330.71,3331.99,3318.46,3320.61,3235.6,3327.24,3329.35,3330.09,44.0,,,,,,3349.18,3325.85,3302.53,39.75
2021-08-23 20:45:00,3320.61,3324.37,3313.5,3321.28,2762.52,3324.85,3327.74,3329.16,44.0,,,,,,3348.27,3325.22,3302.16,40.43
2021-08-23 21:00:00,3321.28,3349.53,3320.85,3346.75,10094.71,3333.61,3331.54,3331.01,58.0,,,,,,3350.88,3326.09,3301.29,38.23
2021-08-23 21:15:00,3346.76,3350.0,3331.54,3334.87,3675.43,3334.12,3332.21,3331.42,51.0,50.0,42.0,,,,3351.24,3327.28,3303.31,36.15
2021-08-23 21:30:00,3334.98,3334.98,3308.52,3308.56,5858.7,3323.89,3327.48,3329.01,41.0,50.0,47.0,,,,3351.7,3326.97,3302.23,35.64
2021-08-23 21:45:00,3308.74,3315.12,3293.78,3311.44,7989.31,3318.91,3324.27,3327.16,42.0,19.0,40.0,-0.0,-2.0,-2.0,3351.8,3326.9,3302.01,35.83
2021-08-23 22:00:00,3311.57,3314.0,3281.96,3293.32,8087.56,3308.68,3318.08,3323.6,36.0,2.0,24.0,-1.0,-3.0,-5.0,3353.97,3326.13,3298.28,36.45
2021-08-23 22:15:00,3293.31,3296.32,3283.0,3296.31,3606.01,3303.73,3313.73,3320.73,38.0,5.0,9.0,-2.0,-4.0,-6.0,3354.01,3326.11,3298.22,37.03
2021-08-23 22:30:00,3296.32,3306.68,3295.15,3306.54,4544.55,3304.85,3312.29,3319.24,43.0,14.0,7.0,-3.0,-3.0,-7.0,3354.42,3325.78,3297.13,36.6
2021-08-23 22:45:00,3306.54,3306.55,3293.11,3293.12,2530.0,3300.16,3308.46,3316.49,39.0,18.0,12.0,-4.0,-4.0,-8.0,3356.08,3324.23,3292.39,36.3
2021-08-23 23:00:00,3293.12,3303.15,3290.59,3302.0,3578.64,3300.9,3307.16,3314.96,43.0,26.0,19.0,-5.0,-3.0,-8.0,3354.89,3322.45,3290.02,36.14
2021-08-23 23:15:00,3302.0,3307.98,3295.77,3307.13,2486.21,3303.39,3307.16,3314.14,45.0,29.0,24.0,-5.0,-2.0,-8.0,3353.45,3321.05,3288.64,35.51
2021-08-23 23:30:00,3307.13,3307.29,3294.76,3299.64,2041.82,3301.89,3305.65,3312.61,42.0,33.0,29.0,-6.0,-2.0,-8.0,3353.03,3319.63,3286.22,34.99
2021-08-23 23:45:00,3299.64,3306.26,3299.41,3305.72,2010.39,3303.42,3305.67,3311.89,45.0,36.0,33.0,-6.0,-1.0,-7.0,3351.05,3318.12,3285.2,34.51
2021-08-24 00:00:00,3305.72,3319.82,3305.66,3313.89,3114.96,3307.61,3307.31,3312.1,49.0,42.0,37.0,-6.0,-0.0,-6.0,3348.29,3316.86,3285.44,32.72
2021-08-24 00:15:00,3313.88,3319.22,3312.72,3319.0,2762.53,3312.17,3309.65,3312.82,51.0,56.0,45.0,-6.0,1.0,-5.0,3346.61,3316.14,3285.66,31.05
